"Start time UTC","End time UTC","Hydro power production - real time data"
"2023-12-16T22:37:00.000Z","2023-12-16T22:37:00.000Z","1037.3"
"2023-12-16T22:40:00.000Z","2023-12-16T22:40:00.000Z","1028.2"
"2023-12-16T22:43:00.000Z","2023-12-16T22:43:00.000Z","1033.7"
"2023-12-16T22:46:00.000Z","2023-12-16T22:46:00.000Z","1029.2"
"2023-12-16T22:49:00.000Z","2023-12-16T22:49:00.000Z","1030.5"
"2023-12-16T22:52:00.000Z","2023-12-16T22:52:00.000Z","1032"
"2023-12-16T22:55:00.000Z","2023-12-16T22:55:00.000Z","1028.3"
"2023-12-16T22:58:00.000Z","2023-12-16T22:58:00.000Z","1053.8"
"2023-12-16T23:01:00.000Z","2023-12-16T23:01:00.000Z","1134"
"2023-12-16T23:04:00.000Z","2023-12-16T23:04:00.000Z","1193.9"
"2023-12-16T23:07:00.000Z","2023-12-16T23:07:00.000Z","1202.8"
"2023-12-16T23:10:00.000Z","2023-12-16T23:10:00.000Z","1213.3"
"2023-12-16T23:13:00.000Z","2023-12-16T23:13:00.000Z","1179.2"
"2023-12-16T23:16:00.000Z","2023-12-16T23:16:00.000Z","1180"
"2023-12-16T23:19:00.000Z","2023-12-16T23:19:00.000Z","1224.5"
"2023-12-16T23:22:00.000Z","2023-12-16T23:22:00.000Z","1167.5"
"2023-12-16T23:25:00.000Z","2023-12-16T23:25:00.000Z","1165.9"
"2023-12-16T23:28:00.000Z","2023-12-16T23:28:00.000Z","1148.7"
"2023-12-16T23:31:00.000Z","2023-12-16T23:31:00.000Z","1175.8"
"2023-12-16T23:34:00.000Z","2023-12-16T23:34:00.000Z","1222.59999"
"2023-12-16T23:37:00.000Z","2023-12-16T23:37:00.000Z","1214.2"
"2023-12-16T23:40:00.000Z","2023-12-16T23:40:00.000Z","1210.7"
"2023-12-16T23:43:00.000Z","2023-12-16T23:43:00.000Z","1148.2"
"2023-12-16T23:46:00.000Z","2023-12-16T23:46:00.000Z","1131.7"
"2023-12-16T23:49:00.000Z","2023-12-16T23:49:00.000Z","1105.5"
"2023-12-16T23:52:00.000Z","2023-12-16T23:52:00.000Z","1103"
"2023-12-16T23:55:00.000Z","2023-12-16T23:55:00.000Z","1096.3"
"2023-12-16T23:58:00.000Z","2023-12-16T23:58:00.000Z","1105.2"
"2023-12-17T00:01:00.000Z","2023-12-17T00:01:00.000Z","1098.8"
"2023-12-17T00:04:00.000Z","2023-12-17T00:04:00.000Z","1149.5"
"2023-12-17T00:07:00.000Z","2023-12-17T00:07:00.000Z","1179"
"2023-12-17T00:10:00.000Z","2023-12-17T00:10:00.000Z","1165.3"
"2023-12-17T00:13:00.000Z","2023-12-17T00:13:00.000Z","1155.7"
"2023-12-17T00:16:00.000Z","2023-12-17T00:16:00.000Z","1165.5"
"2023-12-17T00:19:00.000Z","2023-12-17T00:19:00.000Z","1162.2"
"2023-12-17T00:22:00.000Z","2023-12-17T00:22:00.000Z","1159.4"
"2023-12-17T00:25:00.000Z","2023-12-17T00:25:00.000Z","1148.2"
"2023-12-17T00:28:00.000Z","2023-12-17T00:28:00.000Z","1152.2"
"2023-12-17T00:31:00.000Z","2023-12-17T00:31:00.000Z","1132"
"2023-12-17T00:34:00.000Z","2023-12-17T00:34:00.000Z","1128"
"2023-12-17T00:37:00.000Z","2023-12-17T00:37:00.000Z","1118"
"2023-12-17T00:40:00.000Z","2023-12-17T00:40:00.000Z","1102.2"
"2023-12-17T00:43:00.000Z","2023-12-17T00:43:00.000Z","1094.8"
"2023-12-17T00:46:00.000Z","2023-12-17T00:46:00.000Z","1092.2"
"2023-12-17T00:49:00.000Z","2023-12-17T00:49:00.000Z","1092"
"2023-12-17T00:52:00.000Z","2023-12-17T00:52:00.000Z","1087"
"2023-12-17T00:55:00.000Z","2023-12-17T00:55:00.000Z","1107.7"
"2023-12-17T00:58:00.000Z","2023-12-17T00:58:00.000Z","1111.2"
"2023-12-17T01:01:00.000Z","2023-12-17T01:01:00.000Z","1127"
"2023-12-17T01:04:00.000Z","2023-12-17T01:04:00.000Z","1156.5"
"2023-12-17T01:07:00.000Z","2023-12-17T01:07:00.000Z","1120.8"
"2023-12-17T01:10:00.000Z","2023-12-17T01:10:00.000Z","1128.7"
"2023-12-17T01:13:00.000Z","2023-12-17T01:13:00.000Z","1132.8"
"2023-12-17T01:16:00.000Z","2023-12-17T01:16:00.000Z","1129.2"
"2023-12-17T01:19:00.000Z","2023-12-17T01:19:00.000Z","1128.7"
"2023-12-17T01:22:00.000Z","2023-12-17T01:22:00.000Z","1118.3"
"2023-12-17T01:25:00.000Z","2023-12-17T01:25:00.000Z","1095.8"
"2023-12-17T01:28:00.000Z","2023-12-17T01:28:00.000Z","1102.8"
"2023-12-17T01:31:00.000Z","2023-12-17T01:31:00.000Z","1082.7"
"2023-12-17T01:34:00.000Z","2023-12-17T01:34:00.000Z","1084.8"
"2023-12-17T01:37:00.000Z","2023-12-17T01:37:00.000Z","1092"
"2023-12-17T01:40:00.000Z","2023-12-17T01:40:00.000Z","1092.5"
"2023-12-17T01:43:00.000Z","2023-12-17T01:43:00.000Z","1090.5"
"2023-12-17T01:46:00.000Z","2023-12-17T01:46:00.000Z","1102.3"
"2023-12-17T01:49:00.000Z","2023-12-17T01:49:00.000Z","1097.09999"
"2023-12-17T01:52:00.000Z","2023-12-17T01:52:00.000Z","1105.5"
"2023-12-17T01:55:00.000Z","2023-12-17T01:55:00.000Z","1081"
"2023-12-17T01:58:00.000Z","2023-12-17T01:58:00.000Z","1062.5"
"2023-12-17T02:01:00.000Z","2023-12-17T02:01:00.000Z","1019.4"
"2023-12-17T02:04:00.000Z","2023-12-17T02:04:00.000Z","1018.7"
"2023-12-17T02:07:00.000Z","2023-12-17T02:07:00.000Z","994.03999"
"2023-12-17T02:10:00.000Z","2023-12-17T02:10:00.000Z","972.25"
"2023-12-17T02:13:00.000Z","2023-12-17T02:13:00.000Z","981.94"
"2023-12-17T02:16:00.000Z","2023-12-17T02:16:00.000Z","964.34"
"2023-12-17T02:19:00.000Z","2023-12-17T02:19:00.000Z","1015.2"
"2023-12-17T02:22:00.000Z","2023-12-17T02:22:00.000Z","1010.8"
"2023-12-17T02:25:00.000Z","2023-12-17T02:25:00.000Z","1011"
"2023-12-17T02:28:00.000Z","2023-12-17T02:28:00.000Z","1011.5"
"2023-12-17T02:31:00.000Z","2023-12-17T02:31:00.000Z","1009.8"
"2023-12-17T02:34:00.000Z","2023-12-17T02:34:00.000Z","1018.3"
"2023-12-17T02:37:00.000Z","2023-12-17T02:37:00.000Z","1011.8"
"2023-12-17T02:40:00.000Z","2023-12-17T02:40:00.000Z","997.50999"
"2023-12-17T02:43:00.000Z","2023-12-17T02:43:00.000Z","1006.8"
"2023-12-17T02:46:00.000Z","2023-12-17T02:46:00.000Z","1017.3"
"2023-12-17T02:49:00.000Z","2023-12-17T02:49:00.000Z","1022.3"
"2023-12-17T02:52:00.000Z","2023-12-17T02:52:00.000Z","1021"
"2023-12-17T02:55:00.000Z","2023-12-17T02:55:00.000Z","1023.7"
"2023-12-17T02:58:00.000Z","2023-12-17T02:58:00.000Z","1011.8"
"2023-12-17T03:01:00.000Z","2023-12-17T03:01:00.000Z","999.7"
"2023-12-17T03:04:00.000Z","2023-12-17T03:04:00.000Z","1017.7"
"2023-12-17T03:07:00.000Z","2023-12-17T03:07:00.000Z","1004"
"2023-12-17T03:10:00.000Z","2023-12-17T03:10:00.000Z","985.84"
"2023-12-17T03:13:00.000Z","2023-12-17T03:13:00.000Z","975"
"2023-12-17T03:16:00.000Z","2023-12-17T03:16:00.000Z","978.49"
"2023-12-17T03:19:00.000Z","2023-12-17T03:19:00.000Z","986.49"
"2023-12-17T03:22:00.000Z","2023-12-17T03:22:00.000Z","981.65999"
"2023-12-17T03:25:00.000Z","2023-12-17T03:25:00.000Z","970.32"
"2023-12-17T03:28:00.000Z","2023-12-17T03:28:00.000Z","972.50999"
"2023-12-17T03:31:00.000Z","2023-12-17T03:31:00.000Z","982.15999"
"2023-12-17T03:34:00.000Z","2023-12-17T03:34:00.000Z","997.15999"
"2023-12-17T03:37:00.000Z","2023-12-17T03:37:00.000Z","1000.3"
"2023-12-17T03:40:00.000Z","2023-12-17T03:40:00.000Z","988.15999"
"2023-12-17T03:43:00.000Z","2023-12-17T03:43:00.000Z","1007.3"
"2023-12-17T03:46:00.000Z","2023-12-17T03:46:00.000Z","996.84"
"2023-12-17T03:49:00.000Z","2023-12-17T03:49:00.000Z","1000.3"
"2023-12-17T03:52:00.000Z","2023-12-17T03:52:00.000Z","1027.59999"
"2023-12-17T03:55:00.000Z","2023-12-17T03:55:00.000Z","1043.2"
"2023-12-17T03:58:00.000Z","2023-12-17T03:58:00.000Z","1051"
"2023-12-17T04:01:00.000Z","2023-12-17T04:01:00.000Z","1054.3"
"2023-12-17T04:04:00.000Z","2023-12-17T04:04:00.000Z","1067.5"
"2023-12-17T04:07:00.000Z","2023-12-17T04:07:00.000Z","1088.3"
"2023-12-17T04:10:00.000Z","2023-12-17T04:10:00.000Z","1075.8"
"2023-12-17T04:13:00.000Z","2023-12-17T04:13:00.000Z","1075.7"
"2023-12-17T04:16:00.000Z","2023-12-17T04:16:00.000Z","1080.3"
"2023-12-17T04:19:00.000Z","2023-12-17T04:19:00.000Z","1090.8"
"2023-12-17T04:22:00.000Z","2023-12-17T04:22:00.000Z","1080.5"
"2023-12-17T04:25:00.000Z","2023-12-17T04:25:00.000Z","1071.7"
"2023-12-17T04:28:00.000Z","2023-12-17T04:28:00.000Z","1060.5"
"2023-12-17T04:31:00.000Z","2023-12-17T04:31:00.000Z","1051.8"
"2023-12-17T04:34:00.000Z","2023-12-17T04:34:00.000Z","1060.7"
"2023-12-17T04:37:00.000Z","2023-12-17T04:37:00.000Z","1055.7"
"2023-12-17T04:40:00.000Z","2023-12-17T04:40:00.000Z","1040.9"
"2023-12-17T04:43:00.000Z","2023-12-17T04:43:00.000Z","1050.5"
"2023-12-17T04:46:00.000Z","2023-12-17T04:46:00.000Z","1071.09999"
"2023-12-17T04:49:00.000Z","2023-12-17T04:49:00.000Z","1071.5"
"2023-12-17T04:52:00.000Z","2023-12-17T04:52:00.000Z","1074"
"2023-12-17T04:55:00.000Z","2023-12-17T04:55:00.000Z","1086.8"
"2023-12-17T04:58:00.000Z","2023-12-17T04:58:00.000Z","1053.2"
"2023-12-17T05:01:00.000Z","2023-12-17T05:01:00.000Z","1084.8"
"2023-12-17T05:04:00.000Z","2023-12-17T05:04:00.000Z","1098.2"
"2023-12-17T05:07:00.000Z","2023-12-17T05:07:00.000Z","1136.2"
"2023-12-17T05:10:00.000Z","2023-12-17T05:10:00.000Z","1163"
"2023-12-17T05:13:00.000Z","2023-12-17T05:13:00.000Z","1188.3"
"2023-12-17T05:16:00.000Z","2023-12-17T05:16:00.000Z","1222.09999"
"2023-12-17T05:19:00.000Z","2023-12-17T05:19:00.000Z","1212.4"
"2023-12-17T05:22:00.000Z","2023-12-17T05:22:00.000Z","1177.2"
"2023-12-17T05:25:00.000Z","2023-12-17T05:25:00.000Z","1175.5"
"2023-12-17T05:28:00.000Z","2023-12-17T05:28:00.000Z","1166.5"
"2023-12-17T05:31:00.000Z","2023-12-17T05:31:00.000Z","1164.3"
"2023-12-17T05:34:00.000Z","2023-12-17T05:34:00.000Z","1158.7"
"2023-12-17T05:37:00.000Z","2023-12-17T05:37:00.000Z","1181.3"
"2023-12-17T05:40:00.000Z","2023-12-17T05:40:00.000Z","1191.5"
"2023-12-17T05:43:00.000Z","2023-12-17T05:43:00.000Z","1177.7"
"2023-12-17T05:46:00.000Z","2023-12-17T05:46:00.000Z","1179"
"2023-12-17T05:49:00.000Z","2023-12-17T05:49:00.000Z","1183.7"
"2023-12-17T05:52:00.000Z","2023-12-17T05:52:00.000Z","1183.5"
"2023-12-17T05:55:00.000Z","2023-12-17T05:55:00.000Z","1204.2"
"2023-12-17T05:58:00.000Z","2023-12-17T05:58:00.000Z","1208"
"2023-12-17T06:01:00.000Z","2023-12-17T06:01:00.000Z","1227.5"
"2023-12-17T06:04:00.000Z","2023-12-17T06:04:00.000Z","1216.4"
"2023-12-17T06:07:00.000Z","2023-12-17T06:07:00.000Z","1199.2"
"2023-12-17T06:10:00.000Z","2023-12-17T06:10:00.000Z","1204.5"
"2023-12-17T06:13:00.000Z","2023-12-17T06:13:00.000Z","1188"
"2023-12-17T06:16:00.000Z","2023-12-17T06:16:00.000Z","1174.4"
"2023-12-17T06:19:00.000Z","2023-12-17T06:19:00.000Z","1168"
"2023-12-17T06:22:00.000Z","2023-12-17T06:22:00.000Z","1168.5"
"2023-12-17T06:25:00.000Z","2023-12-17T06:25:00.000Z","1183"
"2023-12-17T06:28:00.000Z","2023-12-17T06:28:00.000Z","1179.3"
"2023-12-17T06:31:00.000Z","2023-12-17T06:31:00.000Z","1229.3"
"2023-12-17T06:34:00.000Z","2023-12-17T06:34:00.000Z","1232.2"
"2023-12-17T06:37:00.000Z","2023-12-17T06:37:00.000Z","1243.8"
"2023-12-17T06:40:00.000Z","2023-12-17T06:40:00.000Z","1236.7"
"2023-12-17T06:43:00.000Z","2023-12-17T06:43:00.000Z","1234.7"
"2023-12-17T06:46:00.000Z","2023-12-17T06:46:00.000Z","1235.5"
"2023-12-17T06:49:00.000Z","2023-12-17T06:49:00.000Z","1223.2"
"2023-12-17T06:52:00.000Z","2023-12-17T06:52:00.000Z","1229.3"
"2023-12-17T06:55:00.000Z","2023-12-17T06:55:00.000Z","1239.8"
"2023-12-17T06:58:00.000Z","2023-12-17T06:58:00.000Z","1252"
"2023-12-17T07:01:00.000Z","2023-12-17T07:01:00.000Z","1255.5"
"2023-12-17T07:04:00.000Z","2023-12-17T07:04:00.000Z","1228.09999"
"2023-12-17T07:07:00.000Z","2023-12-17T07:07:00.000Z","1235.3"
"2023-12-17T07:10:00.000Z","2023-12-17T07:10:00.000Z","1262.3"
"2023-12-17T07:13:00.000Z","2023-12-17T07:13:00.000Z","1277"
"2023-12-17T07:16:00.000Z","2023-12-17T07:16:00.000Z","1283.7"
"2023-12-17T07:19:00.000Z","2023-12-17T07:19:00.000Z","1295"
"2023-12-17T07:22:00.000Z","2023-12-17T07:22:00.000Z","1282.2"
"2023-12-17T07:25:00.000Z","2023-12-17T07:25:00.000Z","1284.8"
"2023-12-17T07:28:00.000Z","2023-12-17T07:28:00.000Z","1283.5"
"2023-12-17T07:31:00.000Z","2023-12-17T07:31:00.000Z","1286.3"
"2023-12-17T07:34:00.000Z","2023-12-17T07:34:00.000Z","1288.5"
"2023-12-17T07:37:00.000Z","2023-12-17T07:37:00.000Z","1293"
"2023-12-17T07:40:00.000Z","2023-12-17T07:40:00.000Z","1295"
"2023-12-17T07:43:00.000Z","2023-12-17T07:43:00.000Z","1298.8"
"2023-12-17T07:46:00.000Z","2023-12-17T07:46:00.000Z","1297.7"
"2023-12-17T07:49:00.000Z","2023-12-17T07:49:00.000Z","1312.7"
"2023-12-17T07:52:00.000Z","2023-12-17T07:52:00.000Z","1297.9"
"2023-12-17T07:55:00.000Z","2023-12-17T07:55:00.000Z","1314.2"
"2023-12-17T07:58:00.000Z","2023-12-17T07:58:00.000Z","1320.7"
"2023-12-17T08:01:00.000Z","2023-12-17T08:01:00.000Z","1352.7"
"2023-12-17T08:04:00.000Z","2023-12-17T08:04:00.000Z","1328.7"
"2023-12-17T08:07:00.000Z","2023-12-17T08:07:00.000Z","1308.7"
"2023-12-17T08:10:00.000Z","2023-12-17T08:10:00.000Z","1308.5"
"2023-12-17T08:13:00.000Z","2023-12-17T08:13:00.000Z","1340.7"
"2023-12-17T08:16:00.000Z","2023-12-17T08:16:00.000Z","1355"
"2023-12-17T08:19:00.000Z","2023-12-17T08:19:00.000Z","1367.8"
"2023-12-17T08:22:00.000Z","2023-12-17T08:22:00.000Z","1367"
"2023-12-17T08:25:00.000Z","2023-12-17T08:25:00.000Z","1359.3"
"2023-12-17T08:28:00.000Z","2023-12-17T08:28:00.000Z","1363.7"
"2023-12-17T08:31:00.000Z","2023-12-17T08:31:00.000Z","1353.7"
"2023-12-17T08:34:00.000Z","2023-12-17T08:34:00.000Z","1358.8"
"2023-12-17T08:37:00.000Z","2023-12-17T08:37:00.000Z","1360.3"
"2023-12-17T08:40:00.000Z","2023-12-17T08:40:00.000Z","1358.7"
"2023-12-17T08:43:00.000Z","2023-12-17T08:43:00.000Z","1364.2"
"2023-12-17T08:46:00.000Z","2023-12-17T08:46:00.000Z","1362"
"2023-12-17T08:49:00.000Z","2023-12-17T08:49:00.000Z","1362.8"
"2023-12-17T08:52:00.000Z","2023-12-17T08:52:00.000Z","1367.7"
"2023-12-17T08:55:00.000Z","2023-12-17T08:55:00.000Z","1377.8"
"2023-12-17T08:58:00.000Z","2023-12-17T08:58:00.000Z","1373"
"2023-12-17T09:01:00.000Z","2023-12-17T09:01:00.000Z","1360.7"
"2023-12-17T09:04:00.000Z","2023-12-17T09:04:00.000Z","1337.2"
"2023-12-17T09:07:00.000Z","2023-12-17T09:07:00.000Z","1293.3"
"2023-12-17T09:10:00.000Z","2023-12-17T09:10:00.000Z","1280.9"
"2023-12-17T09:13:00.000Z","2023-12-17T09:13:00.000Z","1305.8"
"2023-12-17T09:16:00.000Z","2023-12-17T09:16:00.000Z","1313.8"
"2023-12-17T09:19:00.000Z","2023-12-17T09:19:00.000Z","1314.5"
"2023-12-17T09:22:00.000Z","2023-12-17T09:22:00.000Z","1312"
"2023-12-17T09:25:00.000Z","2023-12-17T09:25:00.000Z","1312.2"
"2023-12-17T09:28:00.000Z","2023-12-17T09:28:00.000Z","1318.8"
"2023-12-17T09:31:00.000Z","2023-12-17T09:31:00.000Z","1365.09999"
"2023-12-17T09:34:00.000Z","2023-12-17T09:34:00.000Z","1382.2"
"2023-12-17T09:37:00.000Z","2023-12-17T09:37:00.000Z","1397"
"2023-12-17T09:40:00.000Z","2023-12-17T09:40:00.000Z","1394.7"
"2023-12-17T09:43:00.000Z","2023-12-17T09:43:00.000Z","1393.5"
"2023-12-17T09:46:00.000Z","2023-12-17T09:46:00.000Z","1396.7"
"2023-12-17T09:49:00.000Z","2023-12-17T09:49:00.000Z","1384"
"2023-12-17T09:52:00.000Z","2023-12-17T09:52:00.000Z","1368.5"
"2023-12-17T09:55:00.000Z","2023-12-17T09:55:00.000Z","1373"
"2023-12-17T09:58:00.000Z","2023-12-17T09:58:00.000Z","1383.8"
"2023-12-17T10:01:00.000Z","2023-12-17T10:01:00.000Z","1377.2"
"2023-12-17T10:04:00.000Z","2023-12-17T10:04:00.000Z","1428.59999"
"2023-12-17T10:07:00.000Z","2023-12-17T10:07:00.000Z","1426"
"2023-12-17T10:10:00.000Z","2023-12-17T10:10:00.000Z","1414.5"
"2023-12-17T10:13:00.000Z","2023-12-17T10:13:00.000Z","1406"
"2023-12-17T10:16:00.000Z","2023-12-17T10:16:00.000Z","1406.3"
"2023-12-17T10:19:00.000Z","2023-12-17T10:19:00.000Z","1381.7"
"2023-12-17T10:22:00.000Z","2023-12-17T10:22:00.000Z","1389.5"
"2023-12-17T10:25:00.000Z","2023-12-17T10:25:00.000Z","1397.8"
"2023-12-17T10:28:00.000Z","2023-12-17T10:28:00.000Z","1405.7"
"2023-12-17T10:31:00.000Z","2023-12-17T10:31:00.000Z","1379.8"
"2023-12-17T10:34:00.000Z","2023-12-17T10:34:00.000Z","1372.7"
"2023-12-17T10:37:00.000Z","2023-12-17T10:37:00.000Z","1386"
"2023-12-17T10:40:00.000Z","2023-12-17T10:40:00.000Z","1382.8"
"2023-12-17T10:43:00.000Z","2023-12-17T10:43:00.000Z","1407.2"
"2023-12-17T10:46:00.000Z","2023-12-17T10:46:00.000Z","1400.7"
"2023-12-17T10:49:00.000Z","2023-12-17T10:49:00.000Z","1429.2"
"2023-12-17T10:52:00.000Z","2023-12-17T10:52:00.000Z","1445.7"
"2023-12-17T10:55:00.000Z","2023-12-17T10:55:00.000Z","1433"
"2023-12-17T10:58:00.000Z","2023-12-17T10:58:00.000Z","1433"
"2023-12-17T11:01:00.000Z","2023-12-17T11:01:00.000Z","1426.3"
"2023-12-17T11:04:00.000Z","2023-12-17T11:04:00.000Z","1500"
"2023-12-17T11:07:00.000Z","2023-12-17T11:07:00.000Z","1489.4"
"2023-12-17T11:10:00.000Z","2023-12-17T11:10:00.000Z","1495.8"
"2023-12-17T11:13:00.000Z","2023-12-17T11:13:00.000Z","1473.2"
"2023-12-17T11:16:00.000Z","2023-12-17T11:16:00.000Z","1472.3"
"2023-12-17T11:19:00.000Z","2023-12-17T11:19:00.000Z","1454.9"
"2023-12-17T11:22:00.000Z","2023-12-17T11:22:00.000Z","1442.2"
"2023-12-17T11:25:00.000Z","2023-12-17T11:25:00.000Z","1440.8"
"2023-12-17T11:28:00.000Z","2023-12-17T11:28:00.000Z","1451.7"
"2023-12-17T11:31:00.000Z","2023-12-17T11:31:00.000Z","1461.59999"
"2023-12-17T11:34:00.000Z","2023-12-17T11:34:00.000Z","1442"
"2023-12-17T11:37:00.000Z","2023-12-17T11:37:00.000Z","1448"
"2023-12-17T11:40:00.000Z","2023-12-17T11:40:00.000Z","1466.5"
"2023-12-17T11:43:00.000Z","2023-12-17T11:43:00.000Z","1461.5"
"2023-12-17T11:46:00.000Z","2023-12-17T11:46:00.000Z","1462.7"
"2023-12-17T11:49:00.000Z","2023-12-17T11:49:00.000Z","1457"
"2023-12-17T11:52:00.000Z","2023-12-17T11:52:00.000Z","1456.8"
"2023-12-17T11:55:00.000Z","2023-12-17T11:55:00.000Z","1462"
"2023-12-17T11:58:00.000Z","2023-12-17T11:58:00.000Z","1438"
"2023-12-17T12:01:00.000Z","2023-12-17T12:01:00.000Z","1412.4"
"2023-12-17T12:04:00.000Z","2023-12-17T12:04:00.000Z","1394"
"2023-12-17T12:07:00.000Z","2023-12-17T12:07:00.000Z","1397.3"
"2023-12-17T12:10:00.000Z","2023-12-17T12:10:00.000Z","1415.8"
"2023-12-17T12:13:00.000Z","2023-12-17T12:13:00.000Z","1355.7"
"2023-12-17T12:16:00.000Z","2023-12-17T12:16:00.000Z","1354"
"2023-12-17T12:19:00.000Z","2023-12-17T12:19:00.000Z","1355.3"
"2023-12-17T12:22:00.000Z","2023-12-17T12:22:00.000Z","1356.2"
"2023-12-17T12:25:00.000Z","2023-12-17T12:25:00.000Z","1354.8"
"2023-12-17T12:28:00.000Z","2023-12-17T12:28:00.000Z","1363.8"
"2023-12-17T12:31:00.000Z","2023-12-17T12:31:00.000Z","1364.5"
"2023-12-17T12:34:00.000Z","2023-12-17T12:34:00.000Z","1348.8"
"2023-12-17T12:37:00.000Z","2023-12-17T12:37:00.000Z","1350"
"2023-12-17T12:40:00.000Z","2023-12-17T12:40:00.000Z","1360.7"
"2023-12-17T12:43:00.000Z","2023-12-17T12:43:00.000Z","1372"
"2023-12-17T12:46:00.000Z","2023-12-17T12:46:00.000Z","1383.59999"
"2023-12-17T12:49:00.000Z","2023-12-17T12:49:00.000Z","1397.5"
"2023-12-17T12:52:00.000Z","2023-12-17T12:52:00.000Z","1400"
"2023-12-17T12:55:00.000Z","2023-12-17T12:55:00.000Z","1396"
"2023-12-17T12:58:00.000Z","2023-12-17T12:58:00.000Z","1431.8"
"2023-12-17T13:01:00.000Z","2023-12-17T13:01:00.000Z","1483.59999"
"2023-12-17T13:04:00.000Z","2023-12-17T13:04:00.000Z","1492"
"2023-12-17T13:07:00.000Z","2023-12-17T13:07:00.000Z","1486.7"
"2023-12-17T13:10:00.000Z","2023-12-17T13:10:00.000Z","1501.8"
"2023-12-17T13:13:00.000Z","2023-12-17T13:13:00.000Z","1519"
"2023-12-17T13:16:00.000Z","2023-12-17T13:16:00.000Z","1530"
"2023-12-17T13:19:00.000Z","2023-12-17T13:19:00.000Z","1561.8"
"2023-12-17T13:22:00.000Z","2023-12-17T13:22:00.000Z","1577.59999"
"2023-12-17T13:25:00.000Z","2023-12-17T13:25:00.000Z","1599.7"
"2023-12-17T13:28:00.000Z","2023-12-17T13:28:00.000Z","1614"
"2023-12-17T13:31:00.000Z","2023-12-17T13:31:00.000Z","1618.3"
"2023-12-17T13:34:00.000Z","2023-12-17T13:34:00.000Z","1593.2"
"2023-12-17T13:37:00.000Z","2023-12-17T13:37:00.000Z","1580.2"
"2023-12-17T13:40:00.000Z","2023-12-17T13:40:00.000Z","1579"
"2023-12-17T13:43:00.000Z","2023-12-17T13:43:00.000Z","1594.3"
"2023-12-17T13:46:00.000Z","2023-12-17T13:46:00.000Z","1561.5"
"2023-12-17T13:49:00.000Z","2023-12-17T13:49:00.000Z","1558.8"
"2023-12-17T13:52:00.000Z","2023-12-17T13:52:00.000Z","1553.7"
"2023-12-17T13:55:00.000Z","2023-12-17T13:55:00.000Z","1564.7"
"2023-12-17T13:58:00.000Z","2023-12-17T13:58:00.000Z","1662.09999"
"2023-12-17T14:01:00.000Z","2023-12-17T14:01:00.000Z","1696.2"
"2023-12-17T14:04:00.000Z","2023-12-17T14:04:00.000Z","1631.7"
"2023-12-17T14:07:00.000Z","2023-12-17T14:07:00.000Z","1606.2"
"2023-12-17T14:10:00.000Z","2023-12-17T14:10:00.000Z","1628"
"2023-12-17T14:13:00.000Z","2023-12-17T14:13:00.000Z","1633.7"
"2023-12-17T14:16:00.000Z","2023-12-17T14:16:00.000Z","1637.4"
"2023-12-17T14:19:00.000Z","2023-12-17T14:19:00.000Z","1632.8"
"2023-12-17T14:22:00.000Z","2023-12-17T14:22:00.000Z","1654"
"2023-12-17T14:25:00.000Z","2023-12-17T14:25:00.000Z","1650.2"
"2023-12-17T14:28:00.000Z","2023-12-17T14:28:00.000Z","1659.3"
"2023-12-17T14:31:00.000Z","2023-12-17T14:31:00.000Z","1652.8"
"2023-12-17T14:34:00.000Z","2023-12-17T14:34:00.000Z","1655.8"
"2023-12-17T14:37:00.000Z","2023-12-17T14:37:00.000Z","1663.2"
"2023-12-17T14:40:00.000Z","2023-12-17T14:40:00.000Z","1697"
"2023-12-17T14:43:00.000Z","2023-12-17T14:43:00.000Z","1717.7"
"2023-12-17T14:46:00.000Z","2023-12-17T14:46:00.000Z","1711.8"
"2023-12-17T14:49:00.000Z","2023-12-17T14:49:00.000Z","1698.2"
"2023-12-17T14:52:00.000Z","2023-12-17T14:52:00.000Z","1674.9"
"2023-12-17T14:55:00.000Z","2023-12-17T14:55:00.000Z","1660"
"2023-12-17T14:58:00.000Z","2023-12-17T14:58:00.000Z","1718.3"
"2023-12-17T15:01:00.000Z","2023-12-17T15:01:00.000Z","1732.8"
"2023-12-17T15:04:00.000Z","2023-12-17T15:04:00.000Z","1731.2"
"2023-12-17T15:07:00.000Z","2023-12-17T15:07:00.000Z","1735"
"2023-12-17T15:10:00.000Z","2023-12-17T15:10:00.000Z","1736.7"
"2023-12-17T15:13:00.000Z","2023-12-17T15:13:00.000Z","1772.59999"
"2023-12-17T15:16:00.000Z","2023-12-17T15:16:00.000Z","1797.8"
"2023-12-17T15:19:00.000Z","2023-12-17T15:19:00.000Z","1798.2"
"2023-12-17T15:22:00.000Z","2023-12-17T15:22:00.000Z","1797.2"
"2023-12-17T15:25:00.000Z","2023-12-17T15:25:00.000Z","1795"
"2023-12-17T15:28:00.000Z","2023-12-17T15:28:00.000Z","1790.8"
"2023-12-17T15:31:00.000Z","2023-12-17T15:31:00.000Z","1766.8"
"2023-12-17T15:34:00.000Z","2023-12-17T15:34:00.000Z","1757.8"
"2023-12-17T15:37:00.000Z","2023-12-17T15:37:00.000Z","1757.3"
"2023-12-17T15:40:00.000Z","2023-12-17T15:40:00.000Z","1761"
"2023-12-17T15:43:00.000Z","2023-12-17T15:43:00.000Z","1758.8"
"2023-12-17T15:46:00.000Z","2023-12-17T15:46:00.000Z","1734.3"
